from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:monomodalStopPlace:473566,IDFM:411307,2,16
IDFM:19744,IDFM:7903,2,211
IDFM:9118,IDFM:21906,2,248
IDFM:493349,IDFM:40211,2,60
IDFM:30195,IDFM:24988,2,305
IDFM:28758,IDFM:35150,2,78
IDFM:5695,IDFM:419360,2,287
IDFM:32172,IDFM:39375,2,256
IDFM:37606,IDFM:40039,2,343
IDFM:22645,IDFM:37568,2,219
IDFM:3775,IDFM:3776,2,60
IDFM:473128,IDFM:415821,2,327
IDFM:13891,IDFM:490721,2,304
IDFM:493667,IDFM:417745,2,60
IDFM:15481,IDFM:15477,2,111
IDFM:35652,IDFM:35650,2,185
IDFM:25890,IDFM:41629,2,244
IDFM:19665,IDFM:472064,2,235
IDFM:14709,IDFM:462939,2,376
IDFM:33331,IDFM:33332,2,60
IDFM:27030,IDFM:477507,2,160
IDFM:462061,IDFM:20628,2,310
IDFM:463268,IDFM:28983,2,212
IDFM:14531,IDFM:14515,2,290
IDFM:22479,IDFM:428003,2,255
IDFM:420551,IDFM:24487,2,136
IDFM:18717,IDFM:25543,2,281
IDFM:30233,IDFM:30430,2,238
IDFM:6197,IDFM:15159,2,230
IDFM:40615,IDFM:39025,2,309
IDFM:4689,IDFM:31377,2,124
IDFM:492183,IDFM:4268,2,328
IDFM:19656,IDFM:484014,2,137
IDFM:22509,IDFM:25467,2,105
IDFM:420859,IDFM:28383,2,319
IDFM:28558,IDFM:39325,2,144
IDFM:15904,IDFM:15913,2,298
IDFM:33045,IDFM:15245,2,147
IDFM:492760,IDFM:492758,2,104
IDFM:34184,IDFM:463070,2,325
IDFM:24979,IDFM:23641,2,185
IDFM:17398,IDFM:463166,2,213
IDFM:5837,IDFM:5836,2,60
IDFM:463806,IDFM:8387,2,269
IDFM:26345,IDFM:39484,2,135
IDFM:39923,IDFM:25308,2,99
IDFM:463525,IDFM:25894,2,77
IDFM:463191,IDFM:26748,2,240
IDFM:20489,IDFM:8040,2,369
IDFM:495212,IDFM:491490,2,87
IDFM:472625,IDFM:470860,2,53
IDFM:22113,IDFM:463673,2,306
IDFM:463129,IDFM:22178,2,180
IDFM:39490,IDFM:22716,2,138
IDFM:23997,IDFM:27080,2,360
IDFM:39490,IDFM:22139,2,352
IDFM:23970,IDFM:7692,2,353
IDFM:16723,IDFM:16746,2,346
IDFM:494087,IDFM:494085,2,60
IDFM:26889,IDFM:22200,2,195
IDFM:12966,IDFM:12199,2,60
IDFM:16482,IDFM:16481,2,60
IDFM:3433,IDFM:3428,2,167
IDFM:22008,IDFM:39887,2,324
IDFM:17990,IDFM:18027,2,292
IDFM:monomodalStopPlace:473551,IDFM:492536,2,317
IDFM:26567,IDFM:463139,2,246
IDFM:22329,IDFM:33389,2,334
IDFM:427607,IDFM:472352,2,378
IDFM:495706,IDFM:483757,2,60
IDFM:40838,IDFM:22811,2,298
IDFM:18791,IDFM:21943,2,314
IDFM:21609,IDFM:37581,2,177
IDFM:11798,IDFM:16629,2,60
IDFM:21964,IDFM:463300,2,480
IDFM:34153,IDFM:42116,2,340
IDFM:20317,IDFM:20318,2,255
IDFM:422422,IDFM:33066,2,234
IDFM:26657,IDFM:493041,2,61
IDFM:18366,IDFM:18373,2,201
IDFM:13106,IDFM:5369,2,297
IDFM:37740,IDFM:25801,2,60
IDFM:9959,IDFM:2979,2,334
IDFM:488624,IDFM:494139,2,60
IDFM:monomodalStopPlace:473364,IDFM:487507,2,600
IDFM:31360,IDFM:31361,2,60
IDFM:8921,IDFM:monomodalStopPlace:473084,2,10
IDFM:411608,IDFM:411604,2,370
IDFM:414427,IDFM:24964,2,119
IDFM:16819,IDFM:18978,2,268
IDFM:15833,IDFM:15834,2,60
IDFM:486649,IDFM:486605,2,182
IDFM:11722,IDFM:11774,2,187
IDFM:28538,IDFM:36883,2,115
IDFM:462968,IDFM:37730,2,346
IDFM:28853,IDFM:28971,2,64
IDFM:471462,IDFM:480038,2,116
IDFM:463126,IDFM:23314,2,376
IDFM:34727,IDFM:494551,2,60
IDFM:463289,IDFM:36168,2,438
IDFM:31056,IDFM:6801,2,228
IDFM:485770,IDFM:485763,2,259
IDFM:14470,IDFM:14469,2,277
IDFM:36162,IDFM:24548,2,309
IDFM:7555,IDFM:7525,2,201
IDFM:13654,IDFM:470860,2,171
IDFM:38767,IDFM:423526,2,75
IDFM:463814,IDFM:37565,2,108
IDFM:495463,IDFM:471009,2,229
IDFM:monomodalStopPlace:473354,IDFM:33753,2,256
IDFM:424724,IDFM:472448,2,234
IDFM:491699,IDFM:495030,2,60
IDFM:14904,IDFM:14905,2,60
IDFM:22970,IDFM:23453,2,123
IDFM:39342,IDFM:27497,2,332
IDFM:27117,IDFM:27116,2,317
IDFM:monomodalStopPlace:411387,IDFM:monomodalStopPlace:473340,2,71
IDFM:10077,IDFM:492184,2,357
IDFM:37221,IDFM:28640,2,149
IDFM:495058,IDFM:474267,2,60
IDFM:24261,IDFM:9546,2,207
IDFM:26552,IDFM:18205,2,283
IDFM:23397,IDFM:37921,2,235
IDFM:494370,IDFM:494369,2,60
IDFM:480112,IDFM:480314,2,290
IDFM:26862,IDFM:26279,2,137
IDFM:24609,IDFM:22001,2,348
IDFM:463193,IDFM:483760,2,245
IDFM:2412,IDFM:2411,2,73
IDFM:27002,IDFM:426495,2,217
IDFM:490976,IDFM:486461,2,293
IDFM:23649,IDFM:27479,2,60
IDFM:16791,IDFM:16792,2,80
IDFM:41439,IDFM:37735,2,82
IDFM:monomodalStopPlace:46482,IDFM:422481,2,208
IDFM:11369,IDFM:11370,2,321
IDFM:15369,IDFM:15368,2,60
IDFM:427752,IDFM:427751,2,60
IDFM:9975,IDFM:37623,2,60
IDFM:24248,IDFM:24269,2,272
IDFM:34583,IDFM:34574,2,238
IDFM:491497,IDFM:33946,2,60
IDFM:36652,IDFM:24516,2,85
IDFM:37781,IDFM:28787,2,167
IDFM:490816,IDFM:23703,2,196
IDFM:8052,IDFM:8135,2,353
IDFM:493026,IDFM:39780,2,141
IDFM:17558,IDFM:4333,2,328
IDFM:477513,IDFM:8463,2,358
IDFM:4121,IDFM:425648,2,60
IDFM:27252,IDFM:483462,2,216
IDFM:14855,IDFM:16199,2,60
IDFM:464023,IDFM:427539,2,315
IDFM:19599,IDFM:37486,2,374
IDFM:22846,IDFM:28691,2,363
IDFM:471537,IDFM:472172,2,69
IDFM:13427,IDFM:13418,2,309
IDFM:471800,IDFM:4144,2,354
IDFM:491543,IDFM:491544,2,128
IDFM:416842,IDFM:416844,2,60
IDFM:13977,IDFM:18490,2,302
IDFM:24148,IDFM:29979,2,60
IDFM:42101,IDFM:42109,2,6
IDFM:35954,IDFM:35955,2,60
IDFM:17532,IDFM:24644,2,352
IDFM:28534,IDFM:34332,2,147
IDFM:424899,IDFM:424902,2,60
IDFM:24080,IDFM:40886,2,181
IDFM:10481,IDFM:426061,2,313
IDFM:28457,IDFM:487552,2,63
IDFM:26634,IDFM:26635,2,60
IDFM:420602,IDFM:28148,2,278
IDFM:9058,IDFM:8604,2,60
IDFM:20388,IDFM:4328,2,277
IDFM:7911,IDFM:28770,2,317
IDFM:27070,IDFM:463284,2,261
IDFM:37380,IDFM:37359,2,321
IDFM:11335,IDFM:11334,2,60
IDFM:33211,IDFM:35798,2,60
IDFM:423977,IDFM:423979,2,359
IDFM:26320,IDFM:26327,2,60
IDFM:493433,IDFM:482898,2,160
IDFM:25915,IDFM:25913,2,278
IDFM:39386,IDFM:29260,2,376
IDFM:40888,IDFM:40889,2,262
IDFM:22489,IDFM:22488,2,60
IDFM:29416,IDFM:463095,2,313
IDFM:492987,IDFM:27071,2,306
IDFM:470843,IDFM:426040,2,35
IDFM:2336,IDFM:494632,2,328
IDFM:32984,IDFM:monomodalStopPlace:473086,2,24
IDFM:462948,IDFM:462947,2,97
IDFM:7556,IDFM:7572,2,370
IDFM:462997,IDFM:492094,2,208
IDFM:488446,IDFM:488445,2,105
IDFM:8153,IDFM:30161,2,353
IDFM:3310,IDFM:3619,2,244
IDFM:478394,IDFM:463061,2,361
IDFM:13479,IDFM:18465,2,60
IDFM:22119,IDFM:14672,2,252
IDFM:36549,IDFM:493253,2,86
IDFM:472934,IDFM:471063,2,37
IDFM:420552,IDFM:monomodalStopPlace:58498,2,336
IDFM:22191,IDFM:22971,2,206
IDFM:478024,IDFM:478130,2,359
IDFM:35985,IDFM:415489,2,376
IDFM:463001,IDFM:492185,2,201
IDFM:27094,IDFM:34171,2,60
IDFM:39997,IDFM:27276,2,248
IDFM:22421,IDFM:422947,2,175
IDFM:486381,IDFM:495467,2,132
IDFM:414486,IDFM:419586,2,69
IDFM:42075,IDFM:26752,2,78
IDFM:39693,IDFM:40048,2,204
IDFM:463170,IDFM:421767,2,267
IDFM:4591,IDFM:424802,2,60
IDFM:40077,IDFM:7857,2,61
IDFM:477888,IDFM:4319,2,335
IDFM:35896,IDFM:35895,2,355
IDFM:29228,IDFM:488654,2,295
IDFM:27676,IDFM:472503,2,315
IDFM:24409,IDFM:24813,2,197
IDFM:41719,IDFM:28690,2,194
IDFM:27616,IDFM:27629,2,60
IDFM:490788,IDFM:462661,2,89
IDFM:471691,IDFM:491411,2,352
IDFM:495046,IDFM:495032,2,60
IDFM:27724,IDFM:26916,2,275
IDFM:19801,IDFM:monomodalStopPlace:47906,2,210
IDFM:8011,IDFM:492068,2,60
IDFM:479798,IDFM:14681,2,87
IDFM:36596,IDFM:22893,2,291
IDFM:40368,IDFM:493673,2,60
IDFM:39125,IDFM:419332,2,371
IDFM:36649,IDFM:36306,2,356
IDFM:8618,IDFM:8625,2,253
IDFM:462961,IDFM:463316,2,284
IDFM:472230,IDFM:2984,2,80
IDFM:23599,IDFM:40256,2,292
IDFM:412427,IDFM:474210,2,505
IDFM:20793,IDFM:20768,2,264
IDFM:23178,IDFM:12735,2,242
IDFM:11614,IDFM:11619,2,373
IDFM:14152,IDFM:13427,2,339
IDFM:462980,IDFM:22640,2,171
IDFM:495778,IDFM:495781,2,156
IDFM:21508,IDFM:422466,2,302
IDFM:35149,IDFM:29274,2,347
IDFM:17409,IDFM:14841,2,352
IDFM:27973,IDFM:27625,2,220
IDFM:monomodalStopPlace:470549,IDFM:9994,2,286
IDFM:422265,IDFM:38879,2,60
IDFM:23731,IDFM:487955,2,92
IDFM:463962,IDFM:28019,2,366
IDFM:39501,IDFM:27506,2,60
IDFM:35199,IDFM:35186,2,105
IDFM:26541,IDFM:483298,2,64
IDFM:13114,IDFM:monomodalStopPlace:47669,2,269
IDFM:32087,IDFM:32246,2,295
IDFM:425125,IDFM:33841,2,367
IDFM:39466,IDFM:25117,2,341
IDFM:39806,IDFM:471328,2,335
IDFM:28540,IDFM:462969,2,257
IDFM:26173,IDFM:26175,2,343
IDFM:3887,IDFM:3886,2,60
IDFM:34155,IDFM:29477,2,121
IDFM:40697,IDFM:40751,2,372
IDFM:3419,IDFM:3418,2,75
IDFM:27767,IDFM:37291,2,306
IDFM:33226,IDFM:33223,2,295
IDFM:471233,IDFM:37557,2,61
IDFM:481156,IDFM:32828,2,369
IDFM:monomodalStopPlace:47238,IDFM:486739,2,200
IDFM:413301,IDFM:413321,2,240
IDFM:28989,IDFM:491915,2,372
IDFM:monomodalStopPlace:462357,IDFM:27731,2,201
IDFM:413118,IDFM:28764,2,202
IDFM:471856,IDFM:22007,2,279
IDFM:40601,IDFM:37845,2,259
IDFM:monomodalStopPlace:473328,IDFM:5829,2,30
IDFM:9143,IDFM:9144,2,60
IDFM:34839,IDFM:34853,2,354
IDFM:32553,IDFM:8581,2,236
IDFM:25910,IDFM:25912,2,271
IDFM:4223,IDFM:4222,2,60
IDFM:21914,IDFM:427768,2,200
IDFM:34989,IDFM:35007,2,328
IDFM:41773,IDFM:490972,2,139
IDFM:21326,IDFM:21331,2,293
IDFM:14578,IDFM:423566,2,355
IDFM:28333,IDFM:29031,2,312
IDFM:26286,IDFM:28394,2,314
IDFM:39810,IDFM:39988,2,70
IDFM:483757,IDFM:monomodalStopPlace:43241,2,271
IDFM:33030,IDFM:32993,2,241
IDFM:25742,IDFM:36944,2,254
IDFM:17896,IDFM:35369,2,60
IDFM:40850,IDFM:37705,2,113
IDFM:41519,IDFM:22156,2,709
IDFM:418995,IDFM:31624,2,169
IDFM:41818,IDFM:420571,2,306
IDFM:23833,IDFM:413236,2,342
IDFM:22232,IDFM:492663,2,232
IDFM:monomodalStopPlace:470533,IDFM:423884,2,87
IDFM:28352,IDFM:38145,2,222
IDFM:21623,IDFM:2685,2,376
IDFM:463098,IDFM:29432,2,207
IDFM:426672,IDFM:492042,2,373
IDFM:411599,IDFM:411598,2,269
IDFM:25786,IDFM:25788,2,327
IDFM:39464,IDFM:462946,2,320
IDFM:420073,IDFM:420061,2,220
IDFM:33097,IDFM:33096,2,350
IDFM:491604,IDFM:18262,2,130
IDFM:15613,IDFM:15614,2,60
IDFM:2153,IDFM:23332,2,361
IDFM:22181,IDFM:493003,2,206
IDFM:414483,IDFM:419501,2,368
IDFM:492274,IDFM:22325,2,344
IDFM:27320,IDFM:463090,2,251
IDFM:21514,IDFM:471456,2,217
IDFM:30835,IDFM:31039,2,343
IDFM:7506,IDFM:7486,2,202
IDFM:427351,IDFM:26566,2,229
IDFM:40814,IDFM:28357,2,233
IDFM:26265,IDFM:7774,2,183
IDFM:12608,IDFM:12864,2,225
IDFM:427186,IDFM:478915,2,350
IDFM:17163,IDFM:17164,2,110
IDFM:462978,IDFM:22811,2,327
IDFM:15717,IDFM:15513,2,288
IDFM:471918,IDFM:472319,2,38
IDFM:463240,IDFM:34185,2,276
IDFM:28713,IDFM:479699,2,366
IDFM:22841,IDFM:40771,2,60
IDFM:39457,IDFM:463791,2,60
IDFM:32465,IDFM:32464,2,358
IDFM:420825,IDFM:monomodalStopPlace:473377,2,338
IDFM:18776,IDFM:18778,2,286
IDFM:420836,IDFM:420833,2,60
IDFM:29205,IDFM:29214,2,299
IDFM:9077,IDFM:9093,2,76
IDFM:11430,IDFM:11426,2,353
IDFM:26113,IDFM:26125,2,272
IDFM:471064,IDFM:491495,2,214
IDFM:463316,IDFM:28400,2,241
IDFM:39792,IDFM:427505,2,338
IDFM:22472,IDFM:32807,2,239
IDFM:26643,IDFM:11492,2,356
IDFM:35859,IDFM:23733,2,237
IDFM:417744,IDFM:13655,2,140
IDFM:462526,IDFM:21785,2,321
IDFM:24920,IDFM:39366,2,220
IDFM:471466,IDFM:413341,2,125
IDFM:25125,IDFM:463805,2,248
IDFM:478986,IDFM:478978,2,12
IDFM:24833,IDFM:463125,2,362
IDFM:486920,IDFM:490507,2,101
IDFM:415697,IDFM:425345,2,60
IDFM:477457,IDFM:3869,2,151
IDFM:14542,IDFM:monomodalStopPlace:473620,2,135
IDFM:6653,IDFM:6654,2,60
IDFM:18834,IDFM:19456,2,275
IDFM:21956,IDFM:8448,2,364
IDFM:12370,IDFM:27572,2,60
IDFM:15825,IDFM:15816,2,262
IDFM:4207,IDFM:19914,2,129
IDFM:22823,IDFM:471482,2,307
IDFM:13175,IDFM:17098,2,69
IDFM:413320,IDFM:5078,2,345
IDFM:481433,IDFM:481424,2,364
IDFM:26361,IDFM:20122,2,365
IDFM:17836,IDFM:18002,2,194
IDFM:5610,IDFM:5620,2,283
IDFM:471886,IDFM:16317,2,253
IDFM:26467,IDFM:7952,2,138
IDFM:35538,IDFM:35537,2,60
IDFM:420278,IDFM:12129,2,363
IDFM:monomodalStopPlace:427870,IDFM:31265,2,228
IDFM:488330,IDFM:27022,2,344
IDFM:34137,IDFM:463109,2,254
IDFM:41670,IDFM:37027,2,365
IDFM:484095,IDFM:32467,2,303
IDFM:30936,IDFM:30954,2,87
IDFM:471907,IDFM:monomodalStopPlace:473109,2,47
IDFM:462011,IDFM:477003,2,71
IDFM:5730,IDFM:9879,2,231
IDFM:474313,IDFM:32139,2,199
IDFM:28406,IDFM:471724,2,301
IDFM:13494,IDFM:13493,2,60
IDFM:491762,IDFM:24443,2,157
IDFM:22186,IDFM:25749,2,259
IDFM:22090,IDFM:23466,2,264
IDFM:17544,IDFM:17204,2,355
IDFM:28054,IDFM:28057,2,337
IDFM:490882,IDFM:491485,2,341
IDFM:22210,IDFM:419001,2,253
IDFM:7937,IDFM:24746,2,361
IDFM:492497,IDFM:3886,2,353
IDFM:490928,IDFM:474401,2,70
IDFM:463671,IDFM:463631,2,60
IDFM:22882,IDFM:22883,2,324
IDFM:22331,IDFM:39894,2,160
IDFM:34632,IDFM:482898,2,60
IDFM:36168,IDFM:22839,2,197
IDFM:34509,IDFM:32297,2,86
IDFM:23657,IDFM:463096,2,305
IDFM:477831,IDFM:493556,2,232
IDFM:monomodalStopPlace:43097,IDFM:479469,2,231
IDFM:491239,IDFM:38541,2,255
IDFM:15927,IDFM:15910,2,342
IDFM:28878,IDFM:24051,2,334
IDFM:33087,IDFM:33128,2,335
IDFM:420562,IDFM:12973,2,239
IDFM:26127,IDFM:26115,2,305
IDFM:monomodalStopPlace:47874,IDFM:34673,2,281
IDFM:3658,IDFM:3659,2,83
IDFM:16566,IDFM:16571,2,307
IDFM:22625,IDFM:22685,2,60
IDFM:12700,IDFM:41853,2,60
IDFM:17120,IDFM:17142,2,253
IDFM:20070,IDFM:20071,2,60
IDFM:7448,IDFM:7419,2,361
IDFM:3999,IDFM:4033,2,294
IDFM:15587,IDFM:18268,2,279
IDFM:21083,IDFM:5771,2,112
IDFM:416546,IDFM:25131,2,323
IDFM:36297,IDFM:463062,2,290
IDFM:480901,IDFM:424533,2,366
IDFM:12385,IDFM:7809,2,285
IDFM:421818,IDFM:482370,2,60
IDFM:37140,IDFM:28713,2,204
IDFM:477836,IDFM:10252,2,156
IDFM:38525,IDFM:419721,2,357
IDFM:4011,IDFM:4010,2,60
IDFM:2747,IDFM:17012,2,60
IDFM:413195,IDFM:5125,2,60
IDFM:482345,IDFM:30906,2,305
IDFM:20780,IDFM:20765,2,314
IDFM:39803,IDFM:22734,2,182
IDFM:38471,IDFM:22525,2,364
IDFM:3758,IDFM:9504,2,68
IDFM:416516,IDFM:27356,2,289
IDFM:33882,IDFM:471867,2,207
IDFM:12260,IDFM:2373,2,351
IDFM:28826,IDFM:26539,2,379
IDFM:471934,IDFM:490977,2,321
IDFM:38280,IDFM:487088,2,60
IDFM:36795,IDFM:26194,2,317
IDFM:9555,IDFM:23761,2,347
IDFM:473009,IDFM:471905,2,29
IDFM:8777,IDFM:8636,2,194
IDFM:40528,IDFM:470599,2,157
IDFM:463188,IDFM:472755,2,366
IDFM:24251,IDFM:27488,2,155
IDFM:423644,IDFM:38684,2,307
IDFM:463054,IDFM:23660,2,231
IDFM:36665,IDFM:22080,2,196
IDFM:472378,IDFM:463182,2,376
IDFM:36572,IDFM:19346,2,128
IDFM:23679,IDFM:23678,2,96
IDFM:461995,IDFM:25009,2,276
IDFM:7927,IDFM:413435,2,92
IDFM:463161,IDFM:422537,2,284
IDFM:31009,IDFM:30958,2,321
IDFM:493436,IDFM:37224,2,269
IDFM:415362,IDFM:415355,2,344
IDFM:21183,IDFM:485513,2,302
IDFM:22431,IDFM:24083,2,375
IDFM:29956,IDFM:463076,2,235
IDFM:24263,IDFM:24265,2,166
IDFM:27834,IDFM:36442,2,377
IDFM:12374,IDFM:monomodalStopPlace:473354,2,342
IDFM:20114,IDFM:10485,2,330
IDFM:26525,IDFM:25957,2,321
IDFM:493577,IDFM:477690,2,60
IDFM:12587,IDFM:12481,2,335
IDFM:8726,IDFM:5502,2,134
IDFM:491823,IDFM:33138,2,60
IDFM:37576,IDFM:463071,2,266
IDFM:16628,IDFM:480165,2,287
IDFM:415821,IDFM:490616,2,327
IDFM:39078,IDFM:39079,2,258
IDFM:426458,IDFM:426459,2,110
IDFM:19499,IDFM:19311,2,160
IDFM:20099,IDFM:37568,2,140
IDFM:493672,IDFM:9303,2,223
IDFM:488058,IDFM:19120,2,115
IDFM:25655,IDFM:426515,2,60
IDFM:492925,IDFM:23814,2,221
IDFM:463309,IDFM:463048,2,300
IDFM:22196,IDFM:463037,2,14
IDFM:471482,IDFM:493449,2,265
IDFM:39325,IDFM:463246,2,303
IDFM:24783,IDFM:412355,2,375
IDFM:493449,IDFM:471691,2,185
IDFM:25390,IDFM:463246,2,257
IDFM:463023,IDFM:471077,2,350
IDFM:34179,IDFM:39818,2,320
IDFM:31421,IDFM:31420,2,60
IDFM:3533,IDFM:3532,2,60
IDFM:490523,IDFM:24645,2,211
IDFM:23668,IDFM:21903,2,289
IDFM:31792,IDFM:31493,2,60
IDFM:460860,IDFM:22015,2,182
IDFM:37366,IDFM:29811,2,128
IDFM:415891,IDFM:22352,2,330
IDFM:412987,IDFM:486856,2,147
IDFM:481012,IDFM:481090,2,371
IDFM:22232,IDFM:40887,2,190
IDFM:471724,IDFM:39477,2,265
IDFM:monomodalStopPlace:45739,IDFM:494089,2,428
IDFM:26442,IDFM:22015,2,211
IDFM:4478,IDFM:462820,2,332
IDFM:monomodalStopPlace:473321,IDFM:monomodalStopPlace:43149,2,115
IDFM:34727,IDFM:481038,2,24
IDFM:41726,IDFM:22212,2,400
IDFM:32553,IDFM:5486,2,63
IDFM:493490,IDFM:33158,2,124
IDFM:22230,IDFM:26613,2,281
IDFM:7908,IDFM:10283,2,345
IDFM:4953,IDFM:478118,2,147
IDFM:4902,IDFM:4903,2,60
IDFM:477466,IDFM:477321,2,311
IDFM:14541,IDFM:413352,2,287
IDFM:15537,IDFM:15510,2,284
IDFM:28878,IDFM:28877,2,288
IDFM:26208,IDFM:34209,2,269
IDFM:5146,IDFM:5137,2,234
IDFM:4268,IDFM:20265,2,482
IDFM:11021,IDFM:11153,2,60
IDFM:16090,IDFM:16147,2,143
IDFM:486970,IDFM:423863,2,206
IDFM:22148,IDFM:463954,2,246
IDFM:491404,IDFM:493318,2,309
IDFM:13900,IDFM:32804,2,352
IDFM:34867,IDFM:13584,2,225
IDFM:34783,IDFM:34782,2,262
IDFM:6284,IDFM:479594,2,60
IDFM:21969,IDFM:22162,2,157
IDFM:10804,IDFM:10800,2,355
IDFM:14454,IDFM:14453,2,90
IDFM:5392,IDFM:monomodalStopPlace:473442,2,106
IDFM:463165,IDFM:25724,2,232
IDFM:24810,IDFM:26259,2,290
IDFM:20042,IDFM:491305,2,324
IDFM:416663,IDFM:3159,2,60
IDFM:3371,IDFM:monomodalStopPlace:48097,2,252
IDFM:19615,IDFM:19446,2,60
IDFM:425305,IDFM:9721,2,60
IDFM:486784,IDFM:16556,2,262
IDFM:477535,IDFM:4251,2,348
IDFM:32735,IDFM:474232,2,327
IDFM:36991,IDFM:29299,2,60
IDFM:37581,IDFM:28518,2,300
IDFM:27217,IDFM:28713,2,352
IDFM:462974,IDFM:23003,2,313
IDFM:463605,IDFM:35829,2,207
IDFM:424860,IDFM:9728,2,60
IDFM:28291,IDFM:478522,2,207
IDFM:22195,IDFM:463246,2,180
IDFM:12100,IDFM:415096,2,273
IDFM:33046,IDFM:480514,2,60
IDFM:37450,IDFM:29841,2,344
IDFM:3928,IDFM:3770,2,305
IDFM:488212,IDFM:425660,2,208
IDFM:462408,IDFM:35364,2,95
IDFM:25777,IDFM:8441,2,256
IDFM:20443,IDFM:21603,2,372
IDFM:8824,IDFM:18773,2,314
IDFM:425956,IDFM:491522,2,249
IDFM:480906,IDFM:481072,2,11
IDFM:462728,IDFM:30379,2,95
IDFM:monomodalStopPlace:43147,IDFM:21074,2,238
IDFM:11568,IDFM:12820,2,367
IDFM:11186,IDFM:10726,2,242
IDFM:24047,IDFM:22647,2,362
IDFM:12148,IDFM:12229,2,237
IDFM:415306,IDFM:14368,2,282
IDFM:492930,IDFM:33097,2,361
IDFM:474137,IDFM:26765,2,87
IDFM:21428,IDFM:21484,2,288
IDFM:35369,IDFM:470860,2,162
IDFM:33396,IDFM:24109,2,60
IDFM:39720,IDFM:480317,2,298
IDFM:24165,IDFM:29024,2,297
IDFM:487497,IDFM:419762,2,235
IDFM:24906,IDFM:24905,2,60
IDFM:3588,IDFM:3587,2,60
IDFM:36779,IDFM:491711,2,60
IDFM:29201,IDFM:27591,2,139
IDFM:29950,IDFM:36326,2,304
IDFM:420825,IDFM:495723,2,353
IDFM:29316,IDFM:23590,2,174
IDFM:39859,IDFM:32755,2,337
IDFM:486262,IDFM:486514,2,60
IDFM:9898,IDFM:27721,2,296
IDFM:491819,IDFM:33138,2,137
IDFM:423368,IDFM:13843,2,72
IDFM:25100,IDFM:34189,2,267
IDFM:5952,IDFM:490927,2,373
IDFM:9521,IDFM:25034,2,274
IDFM:3362,IDFM:411589,2,207
IDFM:2737,IDFM:411250,2,343
IDFM:18325,IDFM:18539,2,380
IDFM:28257,IDFM:30116,2,228
IDFM:28567,IDFM:34211,2,221
IDFM:426317,IDFM:9653,2,60
IDFM:8486,IDFM:3834,2,322
IDFM:27215,IDFM:monomodalStopPlace:58720,2,339
IDFM:13898,IDFM:13397,2,282
IDFM:3587,IDFM:3558,2,209
IDFM:42011,IDFM:2139,2,60
IDFM:427101,IDFM:479178,2,60
IDFM:2396,IDFM:2397,2,60
IDFM:14449,IDFM:14360,2,318
IDFM:7479,IDFM:7480,2,69
IDFM:13115,IDFM:6004,2,104
IDFM:11774,IDFM:11723,2,176
IDFM:33190,IDFM:33191,2,306
IDFM:22583,IDFM:420271,2,101
IDFM:34940,IDFM:34943,2,300
IDFM:16933,IDFM:21619,2,125
IDFM:36554,IDFM:493351,2,378
IDFM:25510,IDFM:427352,2,343
IDFM:2970,IDFM:22312,2,258
IDFM:463195,IDFM:24975,2,321
IDFM:39896,IDFM:29855,2,314
IDFM:470639,IDFM:monomodalStopPlace:473288,2,183
IDFM:471027,IDFM:32726,2,263
IDFM:487955,IDFM:23731,2,92
IDFM:490826,IDFM:5847,2,345
IDFM:37851,IDFM:21040,2,356
IDFM:21959,IDFM:486056,2,352
IDFM:monomodalStopPlace:50904,IDFM:monomodalStopPlace:43127,2,305
IDFM:22969,IDFM:22771,2,355
IDFM:463791,IDFM:28433,2,439
IDFM:31606,IDFM:31605,2,60
IDFM:20216,IDFM:477689,2,604
IDFM:18841,IDFM:28317,2,189
IDFM:4090,IDFM:4088,2,216
IDFM:492923,IDFM:10331,2,70
IDFM:19724,IDFM:24730,2,339
IDFM:7809,IDFM:427540,2,363
IDFM:27214,IDFM:22224,2,240
IDFM:7662,IDFM:494488,2,80
IDFM:22157,IDFM:39457,2,430
IDFM:29501,IDFM:36331,2,313
IDFM:471039,IDFM:419406,2,102
IDFM:2678,IDFM:23006,2,315
IDFM:14280,IDFM:monomodalStopPlace:43075,2,193
IDFM:37406,IDFM:413075,2,127
IDFM:38777,IDFM:34214,2,164
IDFM:486554,IDFM:461491,2,269
IDFM:20361,IDFM:20316,2,122
IDFM:22021,IDFM:486461,2,259
IDFM:493970,IDFM:10620,2,60
IDFM:28457,IDFM:monomodalStopPlace:473307,2,17
IDFM:39427,IDFM:471433,2,60
IDFM:463693,IDFM:426147,2,60
IDFM:11797,IDFM:monomodalStopPlace:43076,2,247
IDFM:37393,IDFM:25095,2,356
IDFM:9131,IDFM:10077,2,301
IDFM:monomodalStopPlace:43212,IDFM:13101,2,205
IDFM:487049,IDFM:487047,2,60
IDFM:8082,IDFM:8083,2,60
IDFM:6197,IDFM:6166,2,261
IDFM:27021,IDFM:463310,2,327
IDFM:424500,IDFM:424509,2,222
IDFM:14437,IDFM:14360,2,250
IDFM:21906,IDFM:463188,2,86
IDFM:36149,IDFM:415252,2,60
IDFM:37460,IDFM:493113,2,60
IDFM:21950,IDFM:22735,2,263
IDFM:22026,IDFM:462962,2,600
IDFM:463089,IDFM:28019,2,272
IDFM:14946,IDFM:424417,2,118
IDFM:33432,IDFM:33431,2,299
IDFM:7953,IDFM:19496,2,371
